COMMODITY,COMMODITY_DESCRIPTION,EXTENDED_DESCRIPTION,CONTRACT_NAME,naics_code_final,comment,submission_time,naics_title_final,co2e_per_dollar_final,bea_code_final
8321024,"TAPE, BARRICADE, SAFETY",6N780 - TAPE WARNING BLACK/YELLOW STRIPED    RC LN______ QTY DEL______ P/F_____ B/O______ DEL DATE___________,material needed at wbsc,332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
83210200001,BARRIER TAPE YELLOW CAUTION 3 INCH X 1000 FT. 2 MIL,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Non updated Grainger material for Webberville,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
83240130001,TAPE ELECTREIC 3/4 IN X 66 FT ALL WEATHER,RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE__________,MATERIAL NEEDED AT WBSC,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
36022,"Installation Supplies: Adhesive Edge Strip, Seam T","359368  Quickslide NylonFemale 22-18.250"""" tab/100 pack",TESSCO INSTALL SUPPLIES,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
67006180001,TAPE CORROSION PROTECTION 10 MIL. 2 INCH X 100FT.,RC LN___ QTY DEL___ P/F___ B/O____ DEL DATE________,material needed at awgbsc,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
377800,"Souvenirs: Promotional, Advertising, etc.","250-12X15X3"" BLACK PLASTIC BAGS WITH DIE CUT HANDLE AND SILVER IMPRINT ON ONE SIDE.  IMPRINT:  APD BADGE.  SET-UP AND SHIPPING INCLUDED PER YOUR EMAIL QUOTE DATED 04/19/13.",PROMOTIONAL ITEMS FOR TRAINING ACADEMY,453220,,9/25/24,"Gift, Novelty, and Souvenir Stores",0.163,4B0000
83252,"Tape, Masking",,"Tape, Orange, 1""W X60yd Masking  MAX PO# 3291 PR # 1679",322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
3952712,"LABELS, PRESSURE SENSITIVE, STOCK, ALL LABELS ARE",RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE____________,MATERIAL NEEDED AT WEBBERVILLE STOREROOM,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
83252,"Tape, Masking",,Orange Masking Tape # 62473079  MAX PO# 2929 PR # 1467,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
36022,"Installation Supplies: Adhesive Edge Strip, Seam T","Split loom, automotive grade, 1/4""  diam./100'","TESSCO  $3,906.38    SEE ATTACHED",322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
83224100001,TAPE DUCT 2 IN X 60 YDS,RC LN___ QTY DEL____ P/F____ B/O_____ DEL DATE_______,material needed at awgbsc,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
83252101002,TAPE MASKING 1-1/2 IN X 60 YDS,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Grainger KeepStock scan 6/14 for Webberville,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
67006180001,TAPE CORROSION PROTECTION 10 MIL. 2 INCH X 100FT.,RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE____________,MATERIAL NEEDED AT AWWBSC,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
67063,Service Boxes and Parts,,Purchase of Gun Lock Boxes (Trunk Vaults) SC5,811310,,9/25/24,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,0.14,811300
8015,"Badges and Emblems, Metal: Cap, Game Wardens', Off",15 Year Service Pins,"Service pin order for 5, 10, 15, 20, and 35 years of service",332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
67033125004,PLUG BRASS 3/4 IN,RC LN___ QTY DEL___ P/F___ B/O___ DEL DATE________,material needed at awgbsc,332911,,9/25/24,Industrial Valve Manufacturing,0.24,33291A
8055,"Nameplates, Plastic","10 metal silver name tags - 1 line - last name only with all letters in capitals, $3.50 each",metal silver name plates,326199,,9/25/24,All Other Plastics Product Manufacturing,0.403,326190
34508390002,HARNESS ALUM BACK SHOULDER D-RING QUICK CONNECT BUCKLE LARGE,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Materials needed at Webberville warehouse,332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
8050,"Nameplates, Metal, Adhesive Back",Silver Metal Desk Holder,Nameplates and holders,332999,,9/26/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
56056750002,"STRAP RATCHET, S HOOK, STRAP WIDTH 1 IN, POLYESTER WEBBING",RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____,MSC material for Glen Bell warehouse,313220,,9/25/24,Narrow Fabric Mills and Schiffli Machine Embroidery,0.525,313200
55078,"Traffic Cones, Lane Markers, and Barricades (Porta","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 1/24/22    55078100001 - Qty 675 @$18.16ea = $12,258.00  Please deliver all 3 pallets to Glen Bell",Wenzel traffic cones for both storerooms,332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
2851985,"TUBING, HEAT SHRINK",,"Heat Shrink & Wire Labels & Loom, Ullrich, Kowalczyk",335929,,9/25/24,Other Communication and Energy Wire Manufacturing,0.359,335920
67033125006,PLUG BRASS 1 IN,RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE__________,material needed at wbsc,332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
8055,"Nameplates, Plastic","3/4""x12"" name plate  1 - black with white text",Name plates and holders,326199,,9/25/24,All Other Plastics Product Manufacturing,0.403,326190
3778,"Souvenirs: Promotional, Advertising, etc.","Magnets:  2,500 Flood Magnets @ $.49 ea.","Bumper stickers, magnets & wristbands for PIO.",453220,,9/25/24,"Gift, Novelty, and Souvenir Stores",0.163,4B0000
68008,Police Protection Equipment (Body Armor and Riot S,"160 each, PEERLESS MODEL 700 CHAIN HANDCUFFS  Item# RS001C, MFG#700, @ $24.67 each    Equipment for the 137th & 138th APD Cadet Classes",Equipment for the 137th & 138th APD Cadet Classes,-2,There are no choices available matching with Given description so no match will be best choice.,9/25/24,,,
5507818,"BARRICADES, TRAFFIC, PORTABLE","Barricades, Type III, 8'x8""x1"", Plastic  Panels, Reflective Sheeting Orange/White Hi Intensity on both sides, Metal Welded feet",Type III Barricades,332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
8055,"Nameplates, Plastic","metal desk holder, 7 ordered @ $3.50 each",APD Office Name Plate Order,326199,,9/25/24,All Other Plastics Product Manufacturing,0.403,326190
67033125011,PLUG BRASS 2 IN,RC LN___ QTY DEL___ P/F___ B/O___ DEL DATE________,material needed at awgbsc,335931,,9/25/24,Current-Carrying Wiring Device Manufacturing,0.261,335930
28514,"Circuit Breakers, Load Centers, Boxes, and Panelbo","4-Hole 90 Deg Vinylester Angle Bracket, Champion #CS405V 15@13.28",CLAMPS/WASHER/NUTS/BOLTS,-1,both the choices suggested by AI are not suitable with the item description.,9/25/24,,,
54523,"Impact Tools, Air Powered (Not Road Building)","QTY: 1 - PN: 10A977 - Linemans Plier: Flat, 8 7/8 in Overall Lg, 1 1/2 in Jaw Lg, 1 1/8 in Jaw Wd, 5/8 in Jaw Thick",GRAINGER - ULLRICH - TOOLS/EQUIPMENT - SEP2023,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,"Lowe's/Concrete/mason tools, hammers, chisel bits",333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,Remote Viewable Mobile DVR w/ WiFi & a Spectra IV SE 29X PTZ,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,"Grainger/Spec Proj/safety gear, small tools",333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
5452445,"HAMMER, ROTARY","Bosch 7/8"" Rotary Hammer - North District",Lowes/Lawrence Alvarez,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","QTY: 1 - PN: 406K62 - Jobber Drill Bit Set: 1/16 in Smallest Drill Bit Size, 1/2 in Largest Drill Bit Size, 4xD",GRAINGER - ULLRICH - TOOLS/EQUIPMENT - SEP2023,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,GRAINGER/PAINT/BRIDGE MAINT/EGBERT,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","ProPress Coupling w/stop 1"" x 1""  Qty:2@$10.40",Copper Pipe Fittings,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 3/9/22    32043221002 - Qty 2,000 @$0.61ea = $1,220.00",fastenal material for awwbsc,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",4ea @ $78.36   F35IG Filter Element,Ingersoll Rand Compressor & Hankinson Air Dryer Parts,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
44564100001,SCREWDRIVER 6 IN X 5/16 IN STANDARD,RC LN___ QTY DEL___ P/F____ B/O____ DEL DATE_____,material needed at awbsc,332216,,9/25/24,Saw Blade and Handtool Manufacturing,0.24,332200
44500,"HAND TOOLS (POWERED AND NON-POWERED), ACCESSORIES","Power Unit, 13 hp 2000 psi - qty 4, Unit Price $5,000 each  Submersible Trash Pump, Qty 5, Unit Price $1,737.15 each  Double House Assembly, Qty 1, Unit Price $186.14 each",Per M. Chambers - Granger Quote# 2025570119,332216,,9/25/24,Saw Blade and Handtool Manufacturing,0.24,332200
54523,"Impact Tools, Air Powered (Not Road Building)",,"Lowe's/Overlay/clamps, screws, lumber, pipe cap fittings",333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
44572112002,"SET NUT DRIVER 3/16"" - 1/2""",RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE__________,MATERIAL NEEDED AT WBSC,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",Paper good products; Buyer: Laura Wright,Paper Products,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,Grainger/SCII/measuring wheel and paint marker,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 12/3/21    32020982002 - Qty 500 @$3.90ea = $1,950.00",fastenal material for awwbsc,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","QTY (1) PART#8512285    Adj. Barrel Mount Sleeve,Silver: Adj Barrel Clamp Base Mount, Clamp-On, Barrel",ULLRICH - AJD. BARREL MNT SLEEVE/CLAMP ON -AUG.2022,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",qty 6 @ 27.53 3EB10 Extension Cord 50ft 12 gauge,Various Tools/Signs,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",Industrial Supplies  REX_ ZA2315F-ND P BLK ND BRG 4BLTH,SS Cotter Chain & Sprockets for SAR,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","QTY: 1 - PN: 25XD20 - Strap Wrench: For 12 in Outside Dia, 18 in Handle Lg, 1 3/4 in Strap Wd, 48 in Strap Lg",GRAINGER - ULLRICH - TOOLS/EQUIPMENT - SEP2023,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
5450954,"PARTS, CHAIN SAW (MISC.)",,TravisTractor/Central/lawn equipment,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",qty 36 @ 6.65 ea Spray paint Silver Aluminum  #2FP61,Various Tools/Signs and Markings,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,BSD Purchases - 04/18/13 to 05/01/13,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",Brown Mulch / R. Bustos,Brown Mulch / R. Bustos,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,"Home Depot/Overlay/leaf blower, weed eater",333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
44572112002,"SET NUT DRIVER 3/16"" - 1/2""",RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,MSC order for Webberville,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 10/6/22    54504190001 - Qty 20 @$290.00ea = $5,800.00",fastenal material for awwbsc,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",QTY 13 BOXLIGHTS,BOXLIGHTS,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,Palmetto Packing,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",Oil Seal Part#416664,Oil Seals & Bearings for SAR,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",Hand tools and Safety Material for Vending machines Walnut Creek Waste water:     Please send invoices to AWWALNUTAP@AUSTINTEXAS.GOV,Hand tools and Safety Material for Vending machines Walnut,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
4455924,"SAWS, ELECTRIC, PORTABLE,INCLUDING PARTS AND ACCESSORIES","PR622-PARTS FOR LAWN EQUIPMENT REPAIRS-BUYBOARD 529-17    1. ITEM# 537202401, Starter Pulley, QTY: 5 @ $11.82/EA  2. ITEM# 503212813, Screw, QTY: 5 @ $1.35/EA  3. ITEM# 537283401, Spring, QTY: 5 @ $10.63/EA  4. ITEM# 503205216, Screw, QTY: 5 @ $1.35/EA  5. ITEM# 537092501, Pulley, QTY: 5 @ $12.22/EA  6. ITEM# 537241701, Return Spring, QTY: 5 @ $9.86/EA  7. ITEM# 503217716, Screw, QTY: 5 @ $1.35/EA  8. ITEM# 506258102, Starter Pulley, QTY: 5 @ $13.65/EA  9. ITEM# 506258901, Return Spring, QTY: 5 @ $15.28/EA  10. ITEM# 503210722, Screw, QTY: 5 @ $1.02/EA  11. ITEM# 740431300, O-Ring, QTY: 5 @ $3.74/EA  12. ITEM# 506251401, Sealing Holder, QTY: 5 @ $2.36/EA  13. ITEM# 506263101, Sleeve, QTY: 5 @ $3.64/EA  14. ITEM# 506253001, Spring, QTY: 5 @ $2.28/EA  15. ITEM# 532175710, Bracket Assembly Pivot Rear, QTY: 2 @ $4.26/EA  16. ITEM# 817490608, Screw LT, QTY: 2 @ $2.64/EA  17. ITEM# 585445101, C-Tek Battery Charger, QTY: 4 @ $44.67/EA    REFERENCE HCOP QUOTE FROM 5/29/19",PR622-PARTS FOR LAWN EQUIPMENT REPAIRS-BUYBOARD 529-17,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,GRAINGER/BITS/OVERLAY/F LOPEZ,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","GF PIPING SYSTEMS  Coupling, CPVC, Fitting Schedule/Class Schedule 80, 1/2"" Pipe Size - Pipe Fitting",HANDCOX - HEAT EXCHANGER PROJECT - 4/27/2020,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,CW Contract for Munoz -Signs,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,HOME DEPOT/MATERIALS FOR SIDEWALK REPAIR/CONCRETE/KIRK,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","QTY (10) - PART NUMBER 3FLP2 - Reducing Adapter: 1/2 in x 3/4 in Fitting Pipe Size, Schedule 80, Female Socket x Female NPT, Gray",HANDCOX GRAINGER PARTS - GRAINGER - 11/2022,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",ITEM#02261634 FRUITPUNCH QTY-1392    ITEM#73181711 GRAPE  QTY - 1368,G2 GATORADE,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",QTY (4) - PART NUMBER 4XK16 - POWER DISTRIBUTION BLOCK,SSC - PARTS FOR EMERGENCY TRAILER - GRAINGER - JUNE 2023,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,Grainger/Overlay/chop saw blade,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
44572112002,"SET NUT DRIVER 3/16"" - 1/2""",RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 4/26/2018,MSC material for AWWBSC,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",1 EA Freight @ $75.00,Valve Boxes for WO # 4385883,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","SERIAL# AII276446, MODEL GA11 7,5 BAR  PREV. MAINT. KIT",DAVIS WTP ATLAS COPCO REBUILD PARTS,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,FoxFury Portable Spot LIght,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",WAP - Equipment Program Support; Buyer: Dolores Castillo,WAP-Equipment Program Support,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",20 Each 5P056 at $11.06 Each,INSTALL HOT WATER LINE FOR WALNUT CREEK,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",QTY(1) - PART NUMBER 10030-08550  WACHS TC-100 79-422-05,PUMPING - WACHS CONTROLLER - FASTENAL -AUG 2022,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","SOUTH DISTRICT MAINTENANCE Electrical and safety products.  REPLACE, INSTALL, REPAIR ELECTRICAL LIGHTING AND COMPONENTS FOR SOUTH DISTRICT PARKS.   EAR PLUGS AND SAFETY GLASSES FOR SOUTH DISTRICT MAINTENANCE STAFF      Contact Manuel Soza 512-495-9163    Refer to quote 2038046851 for details   Small Tools   $173.47",SOUTH DISTRICT MAINTENANCE Electrical and safety products,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",ORD-21749  2 each lithonia lighting #SYSC MLX-lighting controller @ $1615.48   4 each lithonia lighting #SN6972/SQCS-6P-8C-BJ4-TR,Lithonia parts.,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,Home Depot/Utility Cuts/nuts and bolts,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,green clean vacuum bags,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",1 each Single Floor Polisher # 4VDX7 $989.17  1 each Self Contained Extractor #4NEK6 $1833.72  Replaces DO 13072317907,Floor Polisher & Extractor for Facilities Service,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","5 case Floor Burnishing Pads, 27"" # 78318805 @68.47= $342.35",Floor Pads for ABIA  MAX PO# 8478 PR# 6507,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",,Home Depot/Special Proj/propane tank,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",Labor Cost for Previously Installed Cabinets at CTECC & Revision of Weekend Work  Requester: Weldon Hubbard,Labor Cost for Cabinet Installation,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)","socket set, impact wrench, bench vice",Home Depot/Shon Johnson/sprayer,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",PR 2019-11033    Contact Ruben Salinas 512.974.9526    Alamo Recreation Center Facility Energy Conservation Lighting Upgrade    Quote 1348774992    21 ea 2BLT4R 40L ADP GZ10 LP840 @ $98.06 = $2059.26  1 ea  2BLT4R 40L ADP GZ10 EL14L LP840 @ $298.06 = $298.06  6 ea LBL4 4000LM 80CRI 40K NODIM MVOLT @ $124.56 = $747.36  1 ea LBL4 4000LM 80CRI 40K NODIM MVOLT EL7L @ $312.06 = $312.06  6 ea JSF 13IN 18LM 40K 90CRI MVOLT ZT WH @ $84.13 = $504.78  4 ea LDN6RV 40/10 LR6AR LSS MVOLT GZ10 LH @ #131.06 = $524.24    Total $4445.76,Alamo Rec Ctr Facility Energy Conservation Lighting Upgrade,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
54523,"Impact Tools, Air Powered (Not Road Building)",Native TX Hardwood Mulch-50 Bags,Native TX Hardwood Mulch-50 Bags,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
44500,"HAND TOOLS (POWERED AND NON-POWERED), ACCESSORIES","qty 1 @ 207.00 ea Right Angle Grinder 7"" or 9"" Milwaukee",Various Tools/Markings,332216,,9/25/24,Saw Blade and Handtool Manufacturing,0.24,332200
